Unnamed: 0,locality,address,Preprocessed
1360,Kuantan,"Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia","['sharing', 'experience', 'trying', 'write', 'empathy', 'bias', 'hoping', 'educate', 'also', 'detail', 'may', 'hazy', 'year', 'ago', 'covid', 'came', 'fever', 'day', 'normally', 'think', 'fever', 'big', 'deal', 'expected', 'quickly', 'sent', 'away', 'prescription', 'like', 'every', 'previous', 'fever', 'point', 'nurse', 'pulled', 'needle', 'fully', 'acknowledging', 'disability', 'time', 'self', 'denial', 'looking', 'back', 'known', 'needle', 'anxiety', 'long', 'time', 'unpreparedness', 'facing', 'needle', 'day', 'actually', 'made', 'feel', 'faint', 'staff', 'got', 'worried', 'nurse', 'laid', 'checked', 'whether', 'going', 'hypoglycemic', 'somewhat', 'upset', 'problem', 'never', 'faced', 'completely', 'understand', 'nobody', 'know', 'health', 'history', 'prepare', 'unexpected', 'etc', 'also', 'course', 'biased', 'judgement', 'since', 'people', 'surrounding', 'medical', 'professional', 'patient', 'asking', 'speak', 'needle', 'anxiety', 'maybe', 'know', 'better', 'seen', 'set', 'symptom', 'etc', 'actually', 'transported', 'treatment', 'main', 'hospital', 'keep', 'thinking', 'needle', 'anxiety', 'point', 'feeling', 'faint', 'would', 'worried', 'send', 'hospital', 'could', 'everyone', 'used', 'time', 'resource', 'could', 'worker', 'instead', 'encourage', 'patient', 'speak', 'think', 'happening', 'know', 'better', 'maybe', 'worry', 'critical', 'condition', 'could', 'urinary', 'catheter', 'inserted', 'develop', 'rash', 'arm', 'much', 'struggling', 'iv', 'therapy', 'frequent', 'skin', 'sterilization', 'suture', 'whole', 'iv', 'thing', 'thigh', 'hard', 'anything', 'arm', 'could', 'add', 'like', 'point', 'list', 'get', 'hospital', 'acquired', 'pneumonia', 'stayed', 'week', 'god', 'know', 'could', 'happened', 'best', 'hope', 'keep', 'experience', 'like', 'mind', 'always', 'think', 'could', 'improved', 'requesting', 'day', 'class', 'mental', 'health', 'break', 'saw', 'male', 'doctor', 'know', 'doctor', 'well', 'know', 'think', 'experience', 'personal', 'bias', 'expectation', 'etc', 'saying', 'would', 'still', 'validate', 'everyone', 'experience', 'even', 'agree', 'behavior', 'end', 'showing', 'doctor', 'give', 'two', 'day', 'class', 'recover', 'disgusted', 'course', 'everyone', 'mental', 'health', 'different', 'inclined', 'think', 'lot', 'chronically', 'suffering', 'folk', 'mere', 'two', 'day', 'rest', 'straight', 'unfruitful', 'read', 'story', 'internet', 'mother', 'insisted', 'giving', 'child', 'mental', 'health', 'break', 'lasted', 'week', 'despite', 'school', 'disagreeing', 'child', 'later', 'came', 'back', 'much', 'healthier', 'happier', 'also', 'see', 'possible', 'train', 'thought', 'doctor', 'wanted', 'time', 'mind', 'heal', 'worried', 'academic', 'would', 'instance', 'ideal', 'lining', 'care', 'le', 'academic', 'crashing', 'burning', 'mind', 'emotion', 'numbing', 'quality', 'life', 'deteriorating', 'possible', 'takeaway', 'event', 'maybe', 'could', 'pushed', 'little', 'harder', 'doctor', 'could', 'asked', 'question', 'specifically', 'coax', 'truthful', 'answer', 'fearful', 'patient', 'could', 'insisted', 'putting', 'thought', 'forward', 'understand', 'human', 'constantly', 'experience', 'communication', 'breakdown', 'never', 'blamed', 'solely', 'one', 'party', 'sometimes', 'thing', 'happen', 'reason', 'story', 'necessarily', 'like', 'complaint', 'food', 'thought', 'stay', 'healthy', 'want', 'especially', 'younger', 'people', 'passionately', 'fight', 'confidence', 'know', 'part', 'died', 'year', 'self', 'deprecation', 'unable', 'express', 'ocd', 'anxiety', 'sensory', 'sentivity']"
1361,Kuantan,"Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia","['dr', 'wan', 'najwa', 'sangat', 'thorough', 'dalam', 'melakukan', 'check', 'attentive', 'patient', 'condition', 'went', 'great', 'length', 'understand', 'patient', 'first', 'good', 'experience', 'fhc', 'unlike', 'doktor', 'macam', 'acuh', 'tak', 'acuh', 'nak', 'rawat', 'blessed', 'treated']"
1362,Kuantan,"Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia","['decent', 'place', 'come', 'medical', 'check', 'one', 'excellent', 'facility', 'iium', 'student']"
1363,Kuantan,"Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia","['excellent', 'service', 'experienced', 'medical', 'expert']"
1364,Kuantan,"Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia","['irony', 'place', 'healthcare', 'sell', 'candy']"
1365,Kuala Lumpur,"C3-U6-5, No. 1, Jln Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","['place', 'really', 'done', 'wonder', 'indeed', 'best', 'psychology', 'centre', 'whole', 'lot', 'psychology', 'expert', 'know', 'best', 'treat', 'like', 'family', 'highly', 'recommended']"
1366,Kuala Lumpur,"C3-U6-5, No. 1, Jln Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","['anyone', 'who', 'considering', 'place', 'took', 'rm', 'spending', 'year', 'saving', 'promissing', 'u', 'treatment', 'opi', 'midicine', 'addection', 'stated', 'clearly', 'boycott', 'painfull', 'widthrawal', 'symptom', 'said', 'dont', 'worry', 'midical', 'team', 'treatment', 'rush', 'pay', 'k', 'send', 'contract', 'first', 'line', 'say', 'ur', 'going', 'see', 'ur', 'money', 'back', 'situation', 'wanted', 'make', 'sure', 'understand', 'situation', 'wife', 'went', 'admission', 'manager', 'asked', 'treatment', 'plan', 'promissed', 'u', 'get', 'hospital', 'give', 'bed', 'iv', 'symptom', 'start', 'kick', 'give', 'pain', 'killer', 'injection', 'liked', 'option', 'felt', 'safe', 'went', 'paid', 'k', 'say', 'payment', 'upfront', 'refund', 'ppl', 'im', 'telling', 'save', 'ur', 'money', 'go', 'real', 'doctor', 'instead', 'people', 'fraud', 'anyway', 'went', 'sat', 'unprofessional', 'called', 'medical', 'team', 'told', 'gon', 'na', 'send', 'u', 'hospital', 'take', 'car', 'litterly', 'spend', 'houres', 'trying', 'get', 'hoslitals', 'none', 'accepted', 'taking', 'tell', 'u', 'hospital', 'contract', 'u', 'dont', 'belive', 'take', 'u', 'emergency', 'room', 'start', 'begging', 'nurse', 'take', 'u', 'told', 'dont', 'throw', 'ur', 'problem', 'u', 'cant', 'take', 'cuz', 'went', 'hospital', 'staff', 'ibrahim', 'tell', 'lie', 'doctor', 'tell', 'horrible', 'pain', 'take', 'mean', 'sending', 'hospital', 'non', 'hospital', 'take', 'seriously', 'treat', 'like', 'joke', 'big', 'nice', 'house', 'baloons', 'went', 'back', 'center', 'wanted', 'take', 'phone', 'allowed', 'take', 'ur', 'phone', 'ur', 'bed', 'u', 'need', 'give', 'away', 'u', 'make', 'pee', 'test', 'force', 'u', 'make', 'front', 'staff', 'send', 'someone', 'named', 'mahdi', 'u', 'inside', 'bathroom', 'watch', 'pee', 'cuz', 'dont', 'trust', 'even', 'went', 'voluntarily', 'anywah', 'laptop', 'forbidden', 'everything', 'forbidden', 'time', 'came', 'back', 'widrawal', 'symptom', 'kicked', 'started', 'shaking', 'tearing', 'begging', 'give', 'midicine', 'u', 'know', 'offer', 'one', 'tablet', 'voltarine', 'muscle', 'midicine', 'hell', 'told', 'im', 'addicted', 'strong', 'opi', 'medicine', 'widthrawal', 'symptom', 'lethal', 'cause', 'actual', 'death', 'ur', 'offering', 'voltarine', 'anyway', 'started', 'screaming', 'pain', 'point', 'called', 'female', 'doctor', 'came', 'center', 'finally', 'allowed', 'give', 'original', 'medicine', 'took', 'im', 'addicted', 'lost', 'consciousness', 'morning', 'came', 'realizing', 'hospital', 'isnt', 'going', 'work', 'finding', 'first', 'time', 'anyway', 'offer', 'plan', 'b', 'keep', 'taking', 'addiction', 'medicine', 'try', 'taper', 'month', 'talked', 'wife', 'told', 'plan', 'wife', 'said', 'need', 'time', 'think', 'cuz', 'trama', 'husband', 'took', 'today', 'center', 'unforgivable', 'dunno', 'said', 'isent', 'husband', 'take', 'care', 'instead', 'u', 'go', 'emergency', 'room', 'begging', 'people', 'take', 'ur', 'hand', 'u', 'take', 'back', 'take', 'phone', 'laptop', 'every', 'thing', 'throw', 'room', 'sleep', 'without', 'even', 'phone', 'case', 'emergancy', 'happened', 'needed', 'help', 'need', 'call', 'somebody', 'dont', 'trust', 'deal', 'u', 'crazy', 'person', 'dignity', 'gave', 'medicine', 'started', 'screaming', 'place', 'die', 'ridicule', 'anyway', 'im', 'going', 'lawyer', 'make', 'refund', 'money', 'since', 'faild', 'deliver', 'promisses', 'tried', 'refund', 'said', 'dont', 'return', 'anything', 'give', 'lie', 'fake', 'promise', 'get', 'pay', 'throw', 'street']"
1367,Kuala Lumpur,"C3-U6-5, No. 1, Jln Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","['worst', 'experience']"
1368,Kuala Lumpur,"C3-U6-5, No. 1, Jln Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","['well', 'organised', 'team', 'excellent', 'approach', 'provided', 'psychologist', 'dedicated', 'team', 'give', 'reassurance', 'going', 'well']"
1369,Kuala Lumpur,"C3-U6-5, No. 1, Jln Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","['honestly', 'one', 'best', 'center', 'drug', 'rehab', 'malaysia', 'counselor', 'team', 'experienced', 'friendly']"
1370,Kuala Lumpur,"8, Jalan Bukit Pantai, Taman Bukit Pantai, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","['dedicated', 'great', 'doctor', 'great', 'explanation', 'patient', 'give', 'call', 'set', 'appointment', 'dr', 'hamidin', 'try', 'best', 'treat', 'provide', 'help']"
1371,Kuala Lumpur,"8, Jalan Bukit Pantai, Taman Bukit Pantai, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",['good']
1372,Kuala Lumpur,"8, Jalan Bukit Pantai, Taman Bukit Pantai, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","['experienced', 'dr', 'best', 'service', 'helpful']"
1373,Kuala Lumpur,"8, Jalan Bukit Pantai, Taman Bukit Pantai, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","['best', 'service']"
1374,Kuantan,"IIUM Medical Centre International Islamic University Malaysia, Jalan Sultan Haji Ahmad Shah, Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia","['vomiting', 'diarrhea', 'time', 'doctor', 'even', 'checked', 'properly', 'mc', 'given', 'nearly', 'pitam', 'one', 'attend', 'say', 'nearly', 'pitam', 'went', 'gp', 'doctor', 'even', 'iv', 'drip', 'even', 'nearly', 'warded', 'never', 'went']"
1375,Kuantan,"IIUM Medical Centre International Islamic University Malaysia, Jalan Sultan Haji Ahmad Shah, Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia","['quiet', 'convenient', 'clean', 'place', 'however', 'design', 'make', 'hard', 'visitor', 'find', 'room', 'place', 'located', 'hospital', 'musolla', 'also', 'clean', 'spacious', 'comfortable']"
1376,Kuantan,"IIUM Medical Centre International Islamic University Malaysia, Jalan Sultan Haji Ahmad Shah, Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia","['operator', 'service', 'poor', 'friendly', 'ask', 'question', 'annoying']"
1377,Kuantan,"IIUM Medical Centre International Islamic University Malaysia, Jalan Sultan Haji Ahmad Shah, Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia","['worst', 'experience', 'today', 'orthopedic', 'clinic', 'nurse', 'sitting', 'outside', 'clinic', 'didnt', 'give', 'proper', 'information', 'ask', 'time', 'go', 'inside', 'clinic', 'shouted', 'everyone', 'starred', 'make', 'ambbarasing', 'hope', 'management', 'take', 'action']"
1378,Kuantan,"IIUM Medical Centre International Islamic University Malaysia, Jalan Sultan Haji Ahmad Shah, Bandar Indera Mahkota, 25200 Kuantan, Pahang, Malaysia","['staff', 'r', 'friendly', 'gave', 'gud', 'service', 'disadvantage', 'think', 'r', 'enough', 'staff', 'manpower']"
1379,Kuala Lumpur,"39-Ground Floor Jalan Metro Perdana Timur 2 Taman Usahawan Kepong, Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","['staff', 'friendly', 'arrogant', 'look', 'dr', 'thong', 'willing', 'help', 'request', 'letter', 'effective', 'also', 'gon', 'na', 'change', 'clinic', 'beware']"
1380,Kuala Lumpur,"39-Ground Floor Jalan Metro Perdana Timur 2 Taman Usahawan Kepong, Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","['describe', 'grateful', 'dr', 'seed', 'doctor', 'father', 'father', 'serious', 'depression', 'panic', 'attack', 'year', 'dr', 'seed', 'consults', 'prescribes', 'medication', 'dr', 'seed', 'patient', 'kind', 'humble', 'responding', 'father', 'question', 'doubt', 'besides', 'staff', 'clinic', 'always', 'attentive', 'helpful']"
1381,Kuala Lumpur,"39-Ground Floor Jalan Metro Perdana Timur 2 Taman Usahawan Kepong, Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","['treatment', 'effective', 'illness', 'changing', 'numerous', 'medication']"
1382,Kuala Lumpur,"39-Ground Floor Jalan Metro Perdana Timur 2 Taman Usahawan Kepong, Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","['psychiatry', 'performing', 'unethical', 'practice', 'license', 'doctor', 'please', 'beware', 'clinic']"
1383,Kuala Lumpur,"39-Ground Floor Jalan Metro Perdana Timur 2 Taman Usahawan Kepong, Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","['excellent', 'passionate', 'psychiatrist', 'explain', 'crystal', 'clear', 'listen', 'patiently', 'u', 'already', 'frustrated', 'ur', 'nerd', 'psychiatry', 'u', 'b', 'disappointed']"
1384,Kuala Lumpur,"Pantai Hospital Kuala Lumpur, B222, No. 8, Jalan Bukit Pantai, Taman Bukit Pantai, Wilayah Persekutuan, Bangsar, 59100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","['dr', 'brian', 'great', 'doctor', 'hit', 'right', 'diagnosis', 'give', 'right', 'treatment', 'time', 'wasted', 'optimistic', 'doctor', 'professional', 'great', 'communication', 'skill']"
1385,Kuala Lumpur,"Pantai Hospital Kuala Lumpur, B222, No. 8, Jalan Bukit Pantai, Taman Bukit Pantai, Wilayah Persekutuan, Bangsar, 59100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","['daughter', 'suffering', 'eating', 'disorder', 'took', 'dr', 'brian', 'seek', 'advice', 'minute', 'taking', 'history', 'without', 'asking', 'question', 'told', 'daughter', 'go', 'medication', 'prozac', 'like', 'already', 'decided', 'medication', 'nothing', 'parent', 'questioned', 'alacrity', 'decision', 'dispensing', 'prozac', 'almost', 'like', 'one', 'size', 'fit', 'kind', 'attitude', 'told', 'u', 'want', 'take', 'medication', 'treat', 'daughter', 'mere', 'minute', 'slapped', 'rm', 'bill', 'yesterday', 'came', 'singapore', 'seek', 'treatment', 'daughter', 'psychiatrist', 'saw', 'really', 'much', 'professional', 'caring', 'took', 'daughter', 'history', 'close', 'hour', 'asking', 'many', 'question', 'asked', 'consultation', 'room', 'gave', 'u', 'option', 'treatment', 'one', 'taking', 'medication', 'even', 'gave', 'u', 'choice', 'medicine', 'choice', 'medication', 'concisely', 'briefed', 'u', 'side', 'effect', 'discussed', 'non', 'medication', 'option', 'well', 'told', 'u', 'go', 'home', 'discus', 'option', 'given', 'revert', 'following', 'visit', 'best', 'part', 'lengthy', 'detailed', 'session', 'doctor', 'oozing', 'concern', 'care', 'cost', 'sgd', 'rm', 'initially', 'given', 'dr', 'brian', 'one', 'star', 'rating', 'without', 'comment', 'visiting', 'psychiatrist', 'singapore', 'yesterday', 'share', 'experience', 'anyone', 'need', 'help', 'similar', 'condition', 'let', 'psychiatrist', 'bully', 'thinking', 'medication', 'way']"
1386,Kuala Lumpur,"Pantai Hospital Kuala Lumpur, B222, No. 8, Jalan Bukit Pantai, Taman Bukit Pantai, Wilayah Persekutuan, Bangsar, 59100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","['horrible', 'doctor', 'go', 'never', 'ever', 'consider', 'seeing', 'mental', 'health', 'condition', 'struggle', 'empathise', 'explain', 'diagnosis', 'asks', 'patient', 'search', 'thing', 'webmd', 'harsh', 'impatient', 'patient', 'lashed', 'mother', 'caused', 'breakdown', 'psychiatrist', 'people', 'come', 'help', 'supposed', 'help', 'break', 'suggested', 'checked', 'psych', 'ward', 'simply', 'following', 'advice', 'acceptable', 'seeing', 'experience', 'review', 'people', 'seems', 'alone', 'dr', 'brian', 'ho', 'horrible', 'doctor', 'allowed', 'practice', 'psychiatry', 'patient', 'see', 'worse', 'look', 'another', 'doctor', 'trust']"
1387,Kuala Lumpur,"Pantai Hospital Kuala Lumpur, B222, No. 8, Jalan Bukit Pantai, Taman Bukit Pantai, Wilayah Persekutuan, Bangsar, 59100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","['used', 'decent', 'psychiatrist', 'saw', 'took', 'bad', 'turn', 'general', 'dr', 'brian', 'quite', 'passive', 'content', 'wait', 'bring', 'issue', 'never', 'interested', 'patient', 'forgets', 'case', 'never', 'check', 'case', 'note', 'street', 'smart', 'term', 'providing', 'advice', 'managing', 'mental', 'disorder', 'workplace', 'always', 'easy', 'find', 'good', 'guidance', 'cognitive', 'behavioural', 'therapy', 'well', 'savvy', 'conveying', 'family', 'member', 'part', 'problem', 'offer', 'talk', 'effective', 'year', 'seeing', 'felt', 'going', 'round', 'circle', 'probably', 'due', 'said', 'passiveness', 'cbt', 'never', 'progressing', 'beyond', 'behavioral', 'journal', 'thus', 'ended', 'therapy', 'around', 'however', 'recommended', 'friend', 'see', 'soon', 'reported', 'dr', 'brian', 'ho', 'looked', 'shamble', 'unshaven', 'messy', 'hair', 'sounded', 'utterly', 'disinterested', 'mannerism', 'speech', 'yet', 'first', 'visit', 'without', 'much', 'interaction', 'also', 'made', 'snap', 'judgement', 'friend', 'serious', 'hereditary', 'mental', 'disorder', 'one', 'basic', 'test', 'family', 'history', 'one', 'distant', 'aunt', 'condition', 'iirc', 'proceeded', 'recommend', 'medication', 'strong', 'side', 'effect', 'seemed', 'rushed', 'hasty', 'diagnosis', 'moreover', 'bedside', 'manner', 'left', 'one', 'doubtful', 'focus', 'ability', 'make', 'call', 'hope', 'dr', 'brian', 'undergoing', 'tough', 'time', 'time', 'better', 'day', 'still', 'decent', 'experience', 'seen', 'back', 'day']"
1388,Wilayah Persekutuan,"Jln Profesor Diraja Ungku Aziz, 50603 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia","['staff', 'check', 'counter', 'dilly', 'dally', 'gossip', 'olinstead', 'job', 'everytime', 'go', 'cause', 'thing', 'flow', 'super', 'slow', 'doctor', 'cancel', 'appointment', 'reason', 'expect', 'deal', 'hospitalized', 'meet', 'inexperienced', 'junior', 'doctor', 'might', 'scream', 'panic', 'episode', 'etc', 'overall', 'bad', 'system', 'dont', 'care', 'patient', 'typical', 'gov', 'hospital']"
1389,Wilayah Persekutuan,"Jln Profesor Diraja Ungku Aziz, 50603 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia","['year', 'time', 'seeing', 'dr', 'lily', 'polite', 'helpful', 'friendly', 'know', 'still', 'working']"
1390,Wilayah Persekutuan,"Jln Profesor Diraja Ungku Aziz, 50603 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia","['timing', 'pm', 'whn', 'sti', 'open', 'waiting', 'long', 'time']"
1391,Wilayah Persekutuan,"Jln Profesor Diraja Ungku Aziz, 50603 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia","['bad', 'customer', 'service']"
1392,Wilayah Persekutuan,"Jln Profesor Diraja Ungku Aziz, 50603 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia","['dr', 'anbu', 'super', 'rude', 'really', 'shouldnt', 'working', 'department', 'hope', 'look', 'handle', 'patient', 'closely', 'patient', 'respectable', 'consultation', 'nurse', 'friendly', 'nice']"
1393,Kuantan,"Jalan Tanjung Lumpur, 26060 Kuantan, Pahang, Malaysia","['recommend', 'dato', 'dr', 'p', 'rajagopal', 'l', 'palanisamy', 'worst', 'doctor', 'ever', 'met', 'lack', 'knowledge', 'irresponsible']"
1394,Kuantan,"Jalan Tanjung Lumpur, 26060 Kuantan, Pahang, Malaysia","['follow', 'delivery', 'dr', 'soraya', 'arshad', 'satisfied', 'service', 'staff', 'friendly', 'helpful', 'comfortable', 'bedroom', 'husband', 'admitted', 'pantang', 'food', 'okay', 'price', 'crazy', 'affordable', 'thanks', 'much', 'kpj']"
1395,Kuantan,"Jalan Tanjung Lumpur, 26060 Kuantan, Pahang, Malaysia","['good', 'place', 'ample', 'space', 'parking', 'nice', 'consultant']"
1396,Kuantan,"Jalan Tanjung Lumpur, 26060 Kuantan, Pahang, Malaysia","['worst', 'facility', 'parking', 'car', 'patient', 'sped', 'thousend', 'ringgit', 'staff', 'first', 'class', 'facility', 'patient', 'make', 'complaint', 'nothing', 'done']"
1397,Kuantan,"Jalan Tanjung Lumpur, 26060 Kuantan, Pahang, Malaysia","['across', 'tanjung', 'lumpur', 'bridge', 'serene', 'environment', 'great', 'view', 'overlooking', 'kuantan', 'river', 'town', 'proper', 'kuantan', 'tower', 'stand', 'proud', 'latest', 'landmark', 'tourist', 'attraction', 'town', 'must', 'visit', 'place', 'kuantan', 'stay', 'safe', 'always', 'everyone']"
1398,Kuala Lumpur,"No. 70, 4th Floor, Bangunan, Chong Keat, Jln Pudu, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan, Malaysia","['bad', 'customer', 'service', 'good', 'doctor', 'hour', 'waiting', 'long', 'queue']"
1399,Kuala Lumpur,"No. 70, 4th Floor, Bangunan, Chong Keat, Jln Pudu, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan, Malaysia","['clinic', 'pakar', 'specialist', 'au', 'yong', 'great', 'psychiatrist', 'doctor', 'one', 'doctor', 'au', 'yong', 'another', 'doctor', 'francis', 'lau', 'experienced', 'psychiatrist', 'private', 'clinic', 'none', 'government', 'funded', 'clinic', 'also', 'psychiatrist', 'professional', 'clinic', 'psychology', 'clinic', 'big', 'difference', 'psychiatrist', 'psychologist', 'psychiatrist', 'doctor', 'specializes', 'treating', 'mental', 'health', 'issue', 'like', 'insomnia', 'depression', 'worst', 'case', 'scenario', 'like', 'people', 'total', 'mental', 'breakdown', 'perhaps', 'suffered', 'terrible', 'tragedy', 'disaster', 'whereas', 'psychologist', 'doctor', 'specializes', 'treating', 'people', 'suffered', 'mental', 'discouragement', 'difficulty', 'communicating', 'troubled', 'minded', 'like', 'suicide', 'thought', 'troubled', 'behaviour', 'traumatic', 'minded', 'psychologist', 'provide', 'counselling', 'therapy', 'perhaps', 'hypnotism', 'help', 'people', 'trouble', 'minded', 'walk', 'troubled', 'issue', 'license', 'dispense', 'medication', 'whereas', 'psychiatrist', 'specialist', 'listen', 'analyst', 'patient', 'troubled', 'issue', 'license', 'dispense', 'suitable', 'medication', 'according', 'expertise', 'decision', 'certain', 'day', 'clinic', 'pakar', 'au', 'yong', 'temporary', 'psychologist', 'available', 'doctor', 'patient', 'open', 'monday', 'friday', 'pm', 'saturday', 'pm', 'noon', 'sunday', 'close', 'besides', 'good', 'psychiatrist', 'clinic', 'also', 'lot', 'good', 'quality', 'medicine', 'local', 'manufactured', 'imported', 'original', 'generic', 'first', 'timer', 'going', 'must', 'call', 'make', 'appointment', 'either', 'doctor', 'au', 'yong', 'doctor', 'francis', 'either', 'one', 'good', 'doctor', 'experienced', 'patience', 'listening', 'analyzing', 'patient', 'case', 'like', 'psychologist', 'treatment', 'session', 'charging', 'hour', 'rate', 'free', 'consult', 'troubled', 'issue', 'depending', 'severe', 'complicated', 'mental', 'problem', 'certainly', 'long', 'like', 'hour', 'doctor', 'chinese', 'speaks', 'fluent', 'english', 'also', 'mandarin', 'local', 'language', 'like', 'hokkian', 'cantonese', 'treat', 'age', 'patient', 'young', 'child', 'young', 'adult', 'mid', 'age', 'adult', 'old', 'folk', 'friendly', 'patience', 'worry', 'unlike', 'doctor', 'either', 'arrogant', 'impatience', 'serious', 'type', 'last', 'part', 'charging', 'cost', 'say', 'subjective', 'depends', 'individual', 'case', 'many', 'type', 'medicine', 'type', 'medicine', 'prescribe', 'give', 'consultation', 'fee', 'included', 'medication', 'fee', 'roughly', 'guide', 'line', 'rm', 'minimum', 'hundred', 'remember', 'private', 'clinic', 'government', 'funded', 'clinic', 'ok', 'new', 'may', 'feel', 'cost', 'charge', 'expensive', 'like', 'bomb', 'price', 'say', 'comparing', 'privatized', 'psychiatrist', 'clinic', 'clinic', 'consider', 'average', 'charging', 'cost', 'medicine', 'prescribe', 'give', 'certainly', 'good', 'quality', 'effective', 'solve', 'whatever', 'troubled', 'mental', 'issue', 'compare', 'government', 'clinic', 'example', 'hospital', 'university', 'malaya', 'pj', 'psychiatrist', 'department', 'day', 'accept', 'patient', 'open', 'morning', 'many', 'people', 'lining', 'waiting', 'psychiatrist', 'department', 'open', 'fighting', 'grab', 'number', 'number', 'finished', 'day', 'got', 'choice', 'come', 'next', 'day', 'following', 'day', 'managed', 'get', 'number', 'day', 'able', 'get', 'treatment', 'psychiatrist', 'medicine', 'given', 'mostly', 'generic', 'local', 'manufactured', 'either', 'dosage', 'low', 'inactive', 'unlike', 'privatized', 'clinic', 'medicine', 'choose', 'go', 'government', 'choice', 'medicine', 'work', 'bad', 'clinic', 'pakar', 'au', 'yong', 'medicine', 'guarantee', 'sure', 'able', 'solve', 'problem', 'environment', 'also', 'clean', 'pleasant', 'luxury', 'like', 'star', 'private', 'hospital', 'treatment', 'success', 'rate', 'high', 'perhaps']"
